Sample	Glyco_Genes_Sum	Corr
Tumor.245	4626.6221	0.571428571428572
Tumor.246	5552.5137	0.547619047619048
Tumor.247	9642.1679	0.5
Tumor.248	5413.4121	0.690476190476191
Tumor.249	6750.7316	0.571428571428572
Tumor.250	6569.2138	0.5
Tumor.251	5252.1025	0.761904761904762
Tumor.252	5378.6395	0.714285714285714
Tumor.253	5673.8418	0.761904761904762
Tumor.254	3805.2897	0.452380952380952
Tumor.255	10551.0413	0.476190476190476
Tumor.256	7810.107	0.619047619047619
Tumor.257	9349.0255	0.761904761904762
Tumor.258	10585.0276	0.523809523809524
Tumor.259	6493.7943	0.5
Tumor.260	6959.5608	0.476190476190476
Tumor.261	6220.1395	0.595238095238095
Tumor.262	8965.5298	0.547619047619048
Tumor.263	8223.9213	0.523809523809524
Tumor.264	16236.7451	0.5
Tumor.265	4761.3607	0.761904761904762
Tumor.266	8404.5155	0.571428571428572
Tumor.267	6156.6661	0.452380952380952
Tumor.268	7524.1446	0.476190476190476
Tumor.269	8391.9087	0.547619047619048
Tumor.270	5842.1671	0.619047619047619
Tumor.271	10724.2181	0.619047619047619
Tumor.272	4509.5325	0.5
Tumor.273	7296.9087	0.619047619047619
Tumor.274	6448.1341	0.619047619047619
Tumor.275	5063.4646	0.523809523809524
Tumor.276	12061.0189	0.523809523809524
Tumor.277	32344.9272	0.380952380952381
Tumor.278	22894.5824	0.5
Tumor.279	12085.449	0.523809523809524
Tumor.280	8084.5355	0.428571428571429
Tumor.281	3505.0206	0.452380952380952
Tumor.282	10107.1099	0.523809523809524
Tumor.283	5916.689	0.523809523809524
Tumor.284	5613.4248	0.619047619047619
Tumor.285	11692.3606	0.428571428571429
Tumor.286	8889.7994	0.5
Tumor.287	9077.312	0.523809523809524
Tumor.288	10971.3355	0.5
Tumor.289	8267.6255	0.523809523809524
Tumor.290	4854.1594	0.5
Tumor.291	13322.5474	0.5
Tumor.292	5114.6308	0.619047619047619
Tumor.293	7403.0447	0.523809523809524
Tumor.294	12113.7097	0.547619047619048
Tumor.295	5435.2095	0.523809523809524
Tumor.296	8280.2172	0.5
Tumor.297	5464.7643	0.642857142857143
Tumor.298	15056.4144	0.595238095238095
Tumor.299	6664.5884	0.5
Tumor.300	7513.0762	0.595238095238095
Tumor.301	5287.7131	0.523809523809524
Tumor.302	8260.5548	0.619047619047619
Tumor.303	7301.7997	0.523809523809524
Tumor.304	4398.0234	0.619047619047619
Tumor.305	6559.1326	0.5
Tumor.306	5099.4863	0.595238095238095
Tumor.307	7549.428	0.619047619047619
Tumor.308	7498.6689	0.523809523809524
Tumor.309	6450.2525	0.523809523809524
Tumor.310	8185.3509	0.523809523809524
Tumor.311	9597.806	0.595238095238095
Tumor.312	8882.3992	0.619047619047619
Tumor.313	8624.1065	0.523809523809524
Tumor.314	3006.4609	0.5
Tumor.315	14655.8233	0.5
Tumor.316	5888.5099	0.738095238095238
Tumor.317	5460.3607	0.523809523809524
Tumor.318	8294.8055	0.523809523809524
Tumor.319	5372.9875	0.619047619047619
Tumor.320	11209.7206	0.5
Tumor.321	9860.2838	0.571428571428572
Tumor.322	5496.4571	0.523809523809524
Tumor.323	6115.6212	0.452380952380952
Tumor.324	8608.8878	0.619047619047619
Tumor.325	12600.7595	0.5
Tumor.326	8025.1283	0.523809523809524
Tumor.327	7929.1543	0.785714285714286
Tumor.328	2768.1809	0.476190476190476
