Sample	Glyco_Genes_Sum	Corr
Tumor.410	4491.3347	0.523809523809524
Tumor.411	6044.7297	0.547619047619048
Tumor.412	3300.6275	0.619047619047619
Tumor.413	2229.5226	0.761904761904762
Tumor.414	5382.1397	0.785714285714286
Tumor.415	4010.9621	0.619047619047619
Tumor.416	3860.8914	0.690476190476191
Tumor.417	3145.229	0.571428571428572
Tumor.418	5446.5754	0.619047619047619
Tumor.419	4272.1692	0.547619047619048
Tumor.420	3220.3532	0.80952380952381
Tumor.421	3262.967	0.714285714285714
Tumor.422	9633.7562	0.5
Tumor.423	3173.8113	0.523809523809524
Tumor.424	4690.5762	0.5
Tumor.425	3931.815	0.547619047619048
Tumor.426	4185.4093	0.547619047619048
Tumor.427	2910.1748	0.761904761904762
Tumor.428	3003.3495	0.690476190476191
Tumor.429	3615.6219	0.714285714285714
Tumor.430	3808.7757	0.690476190476191
Tumor.431	4101.951	0.571428571428572
Tumor.432	4228.1814	0.761904761904762
Tumor.433	6154.006	0.547619047619048
Tumor.434	13638.4261	0.428571428571429
Tumor.435	5627.1266	0.595238095238095
Tumor.436	4370.2561	0.619047619047619
Tumor.437	3501.4814	0.523809523809524
Tumor.438	4992.5302	0.785714285714286
Tumor.439	4280.7242	0.619047619047619
Tumor.440	4714.549	0.547619047619048
Tumor.441	5153.3149	0.690476190476191
Tumor.442	2401.3691	0.80952380952381
Tumor.443	7113.3588	0.452380952380952
Tumor.444	4432.3648	0.690476190476191
Tumor.445	5660.1331	0.452380952380952
Tumor.446	5112.365	0.523809523809524
Tumor.447	5705.7343	0.619047619047619
Tumor.448	5258.3423	0.619047619047619
Tumor.449	3283.1496	0.547619047619048
Tumor.450	11471.1067	0.547619047619048
Tumor.451	2872.552	0.523809523809524
Tumor.452	9429.7854	0.452380952380952
Tumor.453	2961.7123	0.642857142857143
Tumor.454	6191.4837	0.571428571428572
Tumor.455	5252.9462	0.523809523809524
Tumor.456	2707.6819	0.571428571428572
Tumor.457	5209.2852	0.5
Tumor.458	5147.5618	0.476190476190476
Tumor.459	6991.5725	0.547619047619048
Tumor.460	4655.6159	0.571428571428572
Tumor.461	3528.3949	0.571428571428572
Tumor.462	3157.5669	0.80952380952381
Tumor.463	5583.9897	0.619047619047619
Tumor.464	5222.7685	0.714285714285714
Tumor.465	4928.4783	0.571428571428572
Tumor.466	3326.1771	0.619047619047619
Tumor.467	4257.1261	0.5
Tumor.468	2967.3726	0.523809523809524
Tumor.469	2887.0393	0.761904761904762
Tumor.470	3380.4226	0.619047619047619
Tumor.471	3718.1895	0.571428571428572
Tumor.472	3050.2416	0.523809523809524
Tumor.473	8337.2261	0.476190476190476
Tumor.474	2813.4163	0.619047619047619
Tumor.475	6210.4958	0.452380952380952
Tumor.476	2753.755	0.785714285714286
Tumor.477	6297.0409	0.523809523809524
Tumor.478	3386.4063	0.714285714285714
Tumor.479	3293.2444	0.547619047619048
Tumor.480	3848.0218	0.714285714285714
Tumor.481	4524.3982	0.5
Tumor.482	2954.6421	0.714285714285714
Tumor.483	7678.6882	0.738095238095238
Tumor.484	5082.9353	0.595238095238095
Tumor.485	4190.2226	0.738095238095238
Tumor.486	2192.4053	0.571428571428572
Tumor.487	3054.7306	0.761904761904762
Tumor.488	3500.8219	0.452380952380952
Tumor.489	4380.4048	0.619047619047619
Tumor.490	4239.9965	0.761904761904762
Tumor.491	4328.9829	0.547619047619048
Tumor.492	4588.1996	0.523809523809524
Tumor.493	925.1881	0.5
Tumor.494	4108.1208	0.571428571428572
Tumor.495	4899.4939	0.547619047619048
Tumor.496	2287.7871	0.523809523809524
Tumor.497	4214.7547	0.761904761904762
Tumor.498	2203.284	0.714285714285714
Tumor.499	6677.7893	0.476190476190476
Tumor.500	2787.5705	0.761904761904762
Tumor.501	3117.2085	0.761904761904762
Tumor.502	8179.1096	0.547619047619048
Tumor.503	3242.9572	0.571428571428572
Tumor.504	1459.0399	0.5
Tumor.505	3553.0519	0.738095238095238
Tumor.506	4137.4209	0.571428571428572
Tumor.507	4145.0329	0.476190476190476
Tumor.508	3603.9723	0.547619047619048
Tumor.509	5623.9359	0.5
Tumor.510	2387.7019	0.571428571428572
Tumor.511	5762.9089	0.571428571428572
Tumor.512	3674.9875	0.571428571428572
Tumor.513	2749.8486	0.571428571428572
Tumor.514	7076.3122	0.476190476190476
Tumor.515	3384.6553	0.761904761904762
Tumor.516	4554.8522	0.761904761904762
Tumor.517	5314.7515	0.595238095238095
Tumor.518	3768.5525	0.80952380952381
Tumor.519	8514.014	0.547619047619048
Tumor.520	1733.7372	0.5
Tumor.521	3024.7678	0.547619047619048
Tumor.522	3851.6967	0.880952380952381
Tumor.523	7398.7758	0.571428571428572
Tumor.524	3708.9725	0.523809523809524
Tumor.525	3243.2359	0.523809523809524
Tumor.526	5233.4484	0.547619047619048
Tumor.527	3318.3849	0.619047619047619
Tumor.528	5023.6615	0.571428571428572
Tumor.529	3281.0565	0.761904761904762
Tumor.530	3982.1316	0.5
Tumor.531	8088.1084	0.428571428571429
Tumor.532	2946.2154	0.571428571428572
Tumor.533	3597.1105	0.547619047619048
Tumor.534	5208.9027	0.5
Tumor.535	5794.0719	0.690476190476191
Tumor.536	3187.7036	0.619047619047619
Tumor.537	4730.9369	0.547619047619048
Tumor.538	3227.4361	0.571428571428572
Tumor.539	3312.8192	0.571428571428572
Tumor.540	4238.9658	0.547619047619048
Tumor.541	5175.6976	0.690476190476191
Tumor.542	3945.3156	0.738095238095238
Tumor.543	12366.6561	0.619047619047619
Tumor.544	3813.8164	0.571428571428572
Tumor.545	7399.2565	0.476190476190476
Tumor.546	2241.1013	0.642857142857143
Tumor.547	12040.1901	0.5
Tumor.548	2806.2416	0.761904761904762
Tumor.549	3453.9732	0.619047619047619
Tumor.550	3707.9606	0.714285714285714
Tumor.551	3511.1642	0.642857142857143
Tumor.552	4716.4706	0.476190476190476
Tumor.553	4093.6771	0.619047619047619
Tumor.554	2531.7328	0.547619047619048
Tumor.555	5959.7244	0.547619047619048
Tumor.556	7838.556	0.523809523809524
Tumor.557	3568.1471	0.738095238095238
Tumor.558	3990.377	0.738095238095238
Tumor.559	5145.7678	0.619047619047619
Tumor.560	4252.5813	0.547619047619048
Tumor.561	4199.3953	0.523809523809524
Tumor.562	5070.5989	0.547619047619048
Tumor.563	9794.6321	0.523809523809524
Tumor.564	6558.2645	0.523809523809524
Tumor.565	2878.8656	0.571428571428572
Tumor.566	6035.7681	0.595238095238095
Tumor.567	3180.3093	0.785714285714286
Tumor.568	2578.7245	0.714285714285714
Tumor.569	3931.0796	0.547619047619048
Tumor.570	3716.5386	0.761904761904762
Tumor.571	3889.3385	0.452380952380952
Tumor.572	4488.4236	0.785714285714286
Tumor.573	5404.4474	0.523809523809524
Tumor.574	4511.2503	0.571428571428572
Tumor.575	4637.2176	0.476190476190476
Tumor.576	3476.3393	0.738095238095238
Tumor.577	5251.3458	0.5
Tumor.578	4445.7359	0.523809523809524
Tumor.579	5641.162	0.428571428571429
Tumor.580	519.5976	0.714285714285714
Tumor.581	4204.7438	0.761904761904762
Tumor.582	3404.2076	0.80952380952381
Tumor.583	3484.3273	0.761904761904762
Tumor.584	2021.7548	0.5
Tumor.585	4424.314	0.738095238095238
Tumor.586	5318.2136	0.476190476190476
Tumor.587	6576.0169	0.5
