Sample	Glyco_Genes_Sum	Corr
Tumor.470	6316.6547	0.5
Tumor.471	7464.2588	0.5
Tumor.472	5897.8545	0.476190476190476
Tumor.473	6722.7734	0.476190476190476
Tumor.474	10786.6673	0.476190476190476
Tumor.475	11102.9507	0.547619047619048
Tumor.476	7093.6413	0.452380952380952
Tumor.477	10741.1178	0.547619047619048
Tumor.478	7052.1868	0.5
Tumor.479	5057.1622	0.476190476190476
Tumor.480	6849.7677	0.523809523809524
Tumor.481	11460.0648	0.547619047619048
Tumor.482	14325.3903	0.5
Tumor.483	7020.8573	0.5
Tumor.484	10061.0934	0.547619047619048
Tumor.485	10499.7441	0.547619047619048
Tumor.486	8062.7467	0.5
Tumor.487	6582.5357	0.523809523809524
Tumor.488	24093.3666	0.5
Tumor.489	8612.0663	0.547619047619048
Tumor.490	7285.8681	0.476190476190476
Tumor.491	11679.5366	0.5
Tumor.492	9700.8613	0.547619047619048
Tumor.493	12032.0604	0.547619047619048
Tumor.494	14259.448	0.404761904761905
Tumor.495	18368.8355	0.476190476190476
Tumor.496	11104.9482	0.595238095238095
Tumor.497	4520.7733	0.428571428571429
Tumor.498	7473.5165	0.547619047619048
Tumor.499	15231.6393	0.5
Tumor.500	9062.5637	0.547619047619048
Tumor.501	17406.5084	0.595238095238095
