Sample	Glyco_Genes_Sum	Corr
Tumor.283	6446.213	0.404761904761905
Tumor.284	7252.1377	0.428571428571429
Tumor.285	11401.0567	0.428571428571429
Tumor.286	14855.4677	0.261904761904762
Tumor.287	4477.9	0.5
Tumor.288	10457.469	0.547619047619048
Tumor.289	2533.9434	0.357142857142857
Tumor.290	2134.2076	0.285714285714286
Tumor.291	5814.1782	0.619047619047619
Tumor.292	11251.3541	0.571428571428572
Tumor.293	7847.4179	0.5
Tumor.294	7870.6856	0.428571428571429
Tumor.295	2819.2949	0.523809523809524
Tumor.296	10915.4653	0.595238095238095
Tumor.297	12780.057	0.428571428571429
Tumor.298	10982.1601	0.452380952380952
Tumor.299	13275.7433	0.428571428571429
Tumor.300	6959.4972	0.619047619047619
Tumor.301	13820.0901	0.619047619047619
Tumor.302	8534.7724	0.619047619047619
Tumor.303	3754.0239	0.380952380952381
Tumor.304	10917.8372	0.428571428571429
Tumor.305	13005.5936	0.619047619047619
Tumor.306	2154.8359	0.619047619047619
Tumor.307	4072.7033	0.428571428571429
Tumor.308	11748.6029	0.761904761904762
Tumor.309	9040.0153	0.428571428571429
Tumor.310	7021.2469	0.428571428571429
Tumor.311	7945.4766	0.428571428571429
Tumor.312	6629.95	0.428571428571429
Tumor.313	7188.8245	0.642857142857143
Tumor.314	8150.943	0.547619047619048
Tumor.315	9518.9546	0.452380952380952
Tumor.316	4251.4515	0.261904761904762
Tumor.317	10153.6893	0.523809523809524
Tumor.318	12494.7286	0.619047619047619
Tumor.319	12364.0764	0.428571428571429
Tumor.320	16258.6471	0.619047619047619
Tumor.321	9316.7534	0.428571428571429
Tumor.322	9122.4565	0.428571428571429
Tumor.323	8072.6916	0.547619047619048
Tumor.324	14158.999	0.380952380952381
Tumor.325	6857.3137	0.428571428571429
Tumor.326	12992.2795	0.547619047619048
Tumor.327	16774.4873	0.5
Tumor.328	10050.9138	0.428571428571429
Tumor.329	10606.401	0.428571428571429
Tumor.330	2968.3464	0.452380952380952
Tumor.331	4322.2178	0.523809523809524
Tumor.332	8402.8053	0.595238095238095
Tumor.333	9363.7423	0.428571428571429
Tumor.334	9052.1412	0.547619047619048
Tumor.335	13167.2725	0.428571428571429
Tumor.336	14061.491	0.476190476190476
Tumor.337	14274.458	0.452380952380952
Tumor.338	11490.3379	0.452380952380952
Tumor.339	9976.1128	0.547619047619048
Tumor.340	10123.8449	0.547619047619048
Tumor.341	7050.0025	0.642857142857143
Tumor.342	3552.27	0.452380952380952
