Sample	Glyco_Genes_Sum	Corr
Tumor.207	4344.0162	0.595238095238095
Tumor.208	4013.8129	0.642857142857143
Tumor.209	7851.8472	0.619047619047619
Tumor.210	5301.0697	0.523809523809524
Tumor.211	5308.0002	0.547619047619048
Tumor.212	4078.6235	0.5
Tumor.213	8338.9954	0.80952380952381
Tumor.214	2998.1239	0.690476190476191
Tumor.215	4725.2001	0.595238095238095
Tumor.216	3162.7293	0.452380952380952
Tumor.217	5835.0852	0.595238095238095
Tumor.218	2889.2228	0.571428571428572
Tumor.219	5579.47	0.452380952380952
Tumor.220	12639.6487	0.619047619047619
Tumor.221	3202.6416	0.761904761904762
Tumor.222	2479.8501	0.880952380952381
Tumor.223	4135.3631	0.761904761904762
Tumor.224	3398.7323	0.785714285714286
Tumor.225	4865.7231	0.619047619047619
Tumor.226	4403.3261	0.690476190476191
Tumor.227	7695.5263	0.5
Tumor.228	4239.1977	0.428571428571429
Tumor.229	5086.3018	0.690476190476191
Tumor.230	9511.4401	0.523809523809524
Tumor.231	3743.6305	0.476190476190476
Tumor.232	5236.9737	0.690476190476191
Tumor.233	10682.2109	0.547619047619048
Tumor.234	1867.3938	0.761904761904762
Tumor.235	6791.7079	0.642857142857143
Tumor.236	13060.1843	0.619047619047619
Tumor.237	2409.7957	0.785714285714286
Tumor.238	6787.9453	0.476190476190476
Tumor.239	4265.1731	0.5
Tumor.240	7349.4354	0.5
Tumor.241	4738.4968	0.619047619047619
Tumor.242	6457.1444	0.785714285714286
Tumor.243	6449.9998	0.785714285714286
Tumor.244	5337.3853	0.571428571428572
Tumor.245	5957.5984	0.690476190476191
Tumor.246	3159.8512	0.761904761904762
Tumor.247	3925.7075	0.761904761904762
Tumor.248	6541.6881	0.571428571428572
Tumor.249	4489.2626	0.523809523809524
Tumor.250	959.2837	0.857142857142857
Tumor.251	3838.8889	0.80952380952381
Tumor.252	4840.401	0.761904761904762
Tumor.253	7972.5827	0.761904761904762
Tumor.254	3119.3237	0.880952380952381
Tumor.255	4214.5452	0.476190476190476
Tumor.256	8306.953	0.5
Tumor.257	2776.2535	0.690476190476191
Tumor.258	8867.4439	0.571428571428572
Tumor.259	3152.0154	0.547619047619048
Tumor.260	4369.904	0.761904761904762
Tumor.261	10093.0083	0.523809523809524
Tumor.262	2463.5233	0.428571428571429
Tumor.263	6473.2984	0.547619047619048
Tumor.264	7390.7785	0.690476190476191
Tumor.265	5134.2772	0.428571428571429
Tumor.266	6213.7645	0.476190476190476
Tumor.267	5065.2039	0.5
Tumor.268	8820.4451	0.5
Tumor.269	2527.9932	0.523809523809524
Tumor.270	3617.1918	0.857142857142857
Tumor.271	5626.718	0.619047619047619
Tumor.272	7366.7443	0.523809523809524
Tumor.273	5395.476	0.5
Tumor.274	3504.8137	0.619047619047619
Tumor.275	4257.0318	0.690476190476191
Tumor.276	4938.9002	0.785714285714286
Tumor.277	4655.0672	0.523809523809524
Tumor.278	3570.6183	0.80952380952381
Tumor.279	3303.3967	0.452380952380952
Tumor.280	4734.7394	0.476190476190476
Tumor.281	3019.4085	0.80952380952381
Tumor.282	6258.1544	0.595238095238095
Tumor.283	6761.2209	0.547619047619048
Tumor.284	7224.098	0.452380952380952
Tumor.285	6176.6059	0.428571428571429
Tumor.286	5190.329	0.738095238095238
Tumor.287	7596.5623	0.761904761904762
Tumor.288	9183.3021	0.547619047619048
Tumor.289	3278.5982	0.547619047619048
Tumor.290	3997.8227	0.571428571428572
Tumor.291	1661.7508	0.761904761904762
Tumor.292	8123.1214	0.619047619047619
Tumor.293	3767.3333	0.5
Tumor.294	5059.7341	0.547619047619048
Tumor.295	3509.745	0.452380952380952
Tumor.296	11839.6289	0.595238095238095
Tumor.297	8662.5472	0.452380952380952
Tumor.298	3748.783	0.690476190476191
Tumor.299	6549.122	0.761904761904762
Tumor.300	4622.7237	0.5
Tumor.301	3880.0166	0.571428571428572
Tumor.302	896.6523	0.857142857142857
